,Close,Market_daily_ret,Strat_daily_ret,Strat_position_EOD,Long_only,Costs,Market_cum_ret,Strat_cum_ret
1989-09-22,347.04998779296875,0.0039050492862842123,0.0039050492862842123,1,0,0.0,1306.1723439182972,7237.11001096698
1989-09-25,344.2300109863281,-0.008125563768418442,-0.008125563768418442,1,0,0.0,1295.5589572452445,7178.304412073809
1989-09-26,344.3299865722656,0.00029043250950433475,0.00029043250950433475,1,0,0.0,1295.935229684408,7180.389225038193
1989-09-27,345.1000061035156,0.002236283685064455,0.002236283685064455,1,0,0.0,1298.8333084954513,7196.4466123145585
1989-09-28,348.6000061035156,0.010141987650241102,0.010141987650241102,1,0,0.0,1312.006059869934,7269.432884982272
1989-09-29,349.1499938964844,0.0015777044846219113,0.0014661660226219114,0,0,0.000111538462,1314.0760177144418,7280.091080481963
1989-10-02,350.8699951171875,0.004926253045311801,0.0,0,0,0.0,1320.5494886984789,7280.091080481963
1989-10-03,354.7099914550781,0.010944214071676672,-0.000111538462,1,0,0.000111538462,1335.001864995038,7279.279070319628
1989-10-04,356.94000244140625,0.0062868569818974596,0.0062868569818974596,1,0,0.0,1343.394830790828,7325.0428567660465
1989-10-05,356.9700012207031,8.404431862962802e-05,8.404431862962802e-05,1,0,0.0,1343.5077354940327,7325.658485001875
1989-10-06,358.7799987792969,0.005070447243197496,0.005070447243197496,1,0,0.0,1350.3199205876829,7362.8028498717595
1989-10-09,359.79998779296875,0.0028429372237646078,0.0028429372237646078,1,0,0.0,1354.1587953539124,7383.734836164901
1989-10-10,359.1300048828125,-0.001862098201464546,-0.001862098201464546,1,0,0.0,1351.6372186965866,7369.985596806388
1989-10-11,356.989990234375,-0.005958885694153593,-0.005958885694153593,1,0,0.0,1343.58296701041,7326.06869506746
1989-10-12,355.3900146484375,-0.004481849994973475,-0.004481849994973475,1,0,0.0,1337.5612296964678,7293.234354123297
1989-10-13,333.6499938964844,-0.0611722891918024,-0.0611722891918024,1,0,0.0,1255.7395473417325,6847.090513069278
1989-10-16,342.8500061035156,0.02757384197610868,0.02757384197610868,1,0,0.0,1290.3651111832837,7035.891104872763
1989-10-17,341.1600036621094,-0.004929276392942494,-0.004929276392942494,1,0,0.0,1284.0045449024512,7001.2092529462
1989-10-18,341.760009765625,0.0017587234642835181,0.0016471850022835182,0,0,0.000111538462,1286.262753823818,7012.741539825501
1989-10-19,347.1300048828125,0.01571276616263617,0.0,0,0,0.0,1306.47349969836,7012.741539825501
1989-10-20,347.1600036621094,8.641943616205516e-05,0.0,0,0,0.0,1306.5864044015648,7012.741539825501
1989-10-23,344.8299865722656,-0.006711651875979219,-0.0,0,0,0.0,1297.8170513093341,7012.741539825501
1989-10-24,343.70001220703125,-0.003276902848463714,-0.0,0,0,0.0,1293.5642309171137,7012.741539825501
1989-10-25,342.5,-0.003491452325897537,-0.0,0,0,0.0,1289.0478130743804,7012.741539825501
1989-10-26,337.92999267578125,-0.013343087078010907,-0.0,0,0,0.0,1271.8479358568093,7012.741539825501
1989-10-27,335.05999755859375,-0.008492868876368243,-0.0,0,0,0.0,1261.0462981068977,7012.741539825501
1989-10-30,335.07000732421875,2.9874546940700242e-05,0.0,0,0,0.0,1261.083971293725,7012.741539825501
1989-10-31,340.3599853515625,0.015787679922736553,0.0,0,0,0.0,1280.9935613882037,7012.741539825501
1989-11-01,341.20001220703125,0.0024680540945525298,0.0,0,0,0.0,1284.1551227924833,7012.741539825501
1989-11-02,338.4800109863281,-0.00797186730184729,-0.0,0,0,0.0,1273.9180085585942,7012.741539825501
1989-11-03,337.6199951171875,-0.0025408173044976223,-0.000111538462,1,0,0.000111538462,1270.6812156379374,7011.959349419746
1989-11-06,332.6099853515625,-0.01483919743522899,-0.01483919743522899,1,0,0.0,1251.8253262018493,6907.907500225906
1989-11-07,334.80999755859375,0.006614390138365511,0.006614390138365511,1,0,0.0,1260.105387294435,6953.599095472141
1989-11-08,338.1499938964844,0.009975796309087626,0.009864257847087625,0,0,0.000111538462,1272.6759419660682,7022.191189915154
1989-11-09,336.57000732421875,-0.0046724430009875695,-0.0,0,0,0.0,1266.7294361685035,7022.191189915154
1989-11-10,339.1000061035156,0.00751700604403438,0.0,0,0,0.0,1276.2514489963385,7022.191189915154
1989-11-13,339.54998779296875,0.0013269881490822755,0.0,0,0,0.0,1277.9450195444056,7022.191189915154
1989-11-14,337.989990234375,-0.004594308981524464,-0.0,0,0,0.0,1272.0737452632184,7022.191189915154
1989-11-15,340.5400085449219,0.007544656304107056,0.0,0,0,0.0,1281.6711044647077,7022.191189915154
1989-11-16,340.5799865722656,0.00011739597797788548,0.0,0,0,0.0,1281.8215674974622,7022.191189915154
1989-11-17,341.6099853515625,0.0030242492803620458,0.0,0,0,0.0,1285.698115450519,7022.191189915154
1989-11-20,339.3500061035156,-0.006615670925781192,-0.0,0,0,0.0,1277.1923598088015,7022.191189915154
1989-11-21,339.5899963378906,0.0007072056285797323,0.0,0,0,0.0,1278.0955974344372,7022.191189915154
1989-11-22,341.9100036621094,0.006831789361399165,0.0,0,0,0.0,1286.827277339841,7022.191189915154
1989-11-24,343.9700012207031,0.006024970128190699,0.0,0,0,0.0,1294.5803732459544,7022.191189915154
1989-11-27,345.6099853515625,0.0047678115098388485,0.0,0,0,0.0,1300.7526884499282,7022.191189915154
1989-11-28,345.7699890136719,0.0004629601831285246,0.0,0,0,0.0,1301.3548851527778,7022.191189915154
1989-11-29,343.6000061035156,-0.006275798881060335,-0.0,0,0,0.0,1293.1878436206737,7022.191189915154
1989-11-30,345.989990234375,0.006955716206068274,0.0,0,0,0.0,1302.1828912620365,7022.191189915154
1989-12-01,350.6300048828125,0.013410834935699611,0.0,0,0,0.0,1319.6462510728438,7022.191189915154
1989-12-04,351.4100036621094,0.0022245636951623293,0.0,0,0,0.0,1322.5818882134374,7022.191189915154
1989-12-05,349.5799865722656,-0.005207640849073214,-0.0,0,0,0.0,1315.6943567461328,7022.191189915154
1989-12-06,348.54998779296875,-0.002946389435494634,-0.0,0,0,0.0,1311.817808793076,7022.191189915154
1989-12-07,347.5899963378906,-0.0027542432612229772,-0.0,0,0,0.0,1308.2047434332553,7022.191189915154
1989-12-08,348.69000244140625,0.003164665597701344,-0.000111538462,1,0,0.000111538462,1312.3447739795483,7021.407945509961
1989-12-11,348.55999755859375,-0.0003728379990887154,-0.0004843764610887154,0,0,0.000111538462,1311.8554819799033,7018.006940777455
1989-12-12,351.7300109863281,0.009094599064545461,0.0,0,0,0.0,1323.7862816191364,7018.006940777455
1989-12-13,352.75,0.0028999203417745534,0.0,0,0,0.0,1327.625156385366,7018.006940777455
1989-12-14,350.92999267578125,-0.005159482138111238,-0.0,0,0,0.0,1320.7752981048884,7018.006940777455
1989-12-15,350.1400146484375,-0.002251098634574622,-0.0,0,0,0.0,1317.8021026347446,7018.006940777455
1989-12-18,343.69000244140625,-0.01842123704000942,-0.000111538462,1,0,0.000111538462,1293.526557730287,7017.224163076976
1989-12-19,342.4599914550781,-0.003578838422970465,-0.003578838422970465,1,0,0.0,1288.8972351843493,6992.11065161956
1989-12-20,342.8399963378906,0.001109632927332349,0.001109632927332349,1,0,0.0,1290.3274379964573,6999.869327830147
1989-12-21,344.7799987792969,0.00565862344571455,0.00565862344571455,1,0,0.0,1297.6289150897528,7039.478952525545
1989-12-22,347.4200134277344,0.0076570991872630945,0.0076570991872630945,1,0,0.0,1307.5649884008558,7093.380941091684
1989-12-26,346.80999755859375,-0.0017558455056231326,-0.0017558455056231326,1,0,0.0,1305.269106292662,7080.926060046595
1989-12-27,348.80999755859375,0.005766846440642404,0.005766846440642404,1,0,0.0,1312.7963927923663,7121.760673292427
1989-12-28,350.6700134277344,0.005332461460850757,0.005332461460850757,1,0,0.0,1319.7968289628755,7159.7371876161615
1989-12-29,353.3999938964844,0.00778504110478373,0.00778504110478373,1,0,0.0,1330.0715015263145,7215.476035921202
1990-01-02,359.69000244140625,0.01779855306608824,-0.000111538462,1,0,0.000111538462,1353.7448497279224,7214.671232821557
1990-01-03,358.760009765625,-0.00258553940745887,-0.00258553940745887,1,0,0.0,1350.2446890713063,7196.017416037237
1990-01-04,355.6700134277344,-0.00861298989234971,-0.00861298989234971,1,0,0.0,1338.6150452121362,7134.0381907677365
1990-01-05,352.20001220703125,-0.009756237775744192,-0.009756237775744192,1,0,0.0,1325.555198540858,7064.4368178773675
1990-01-08,353.7900085449219,0.00451446985457804,0.00451446985457804,1,0,0.0,1331.53937752525,7096.329004931246
1990-01-09,349.6199951171875,-0.011786690768585961,-0.011786690768585961,1,0,0.0,1315.8449346361645,7012.686769357974
1990-01-10,347.30999755859375,-0.006607166611908077,-0.006607166611908077,1,0,0.0,1307.150927917588,6966.352779475703
1990-01-11,348.5299987792969,0.003512715525838761,0.003512715525838761,1,0,0.0,1311.7425772766985,6990.823595042637
1990-01-12,339.92999267578125,-0.024675081438144675,-0.024675081438144675,1,0,0.0,1279.3752223565143,6818.324453515257
1990-01-15,337.0,-0.008619400285092893,-0.008619400285092893,1,0,0.0,1268.3477752001938,6759.554585776772
1990-01-16,340.75,0.011127596439169052,0.011127596439169052,1,0,0.0,1282.4614373871395,6834.7721813158305
1990-01-17,337.3999938964844,-0.00983127249747795,-0.00983127249747795,1,0,0.0,1269.8532095286791,6767.577673543133
1990-01-18,338.19000244140625,0.002341459867258422,0.002341459867258422,1,0,0.0,1272.8265198560998,6783.423685064288
1990-01-19,339.1499938964844,0.0028386157134980827,0.0028386157134980827,1,0,0.0,1276.4395852159205,6802.679218128027
1990-01-22,330.3800048828125,-0.02585873263010774,-0.025970271092107738,0,0,0.000111538462,1243.4324752633363,6626.011794680595
1990-01-23,331.6099853515625,0.0037229264803306794,0.0,0,0,0.0,1248.0616829519975,6626.011794680595
1990-01-24,330.260009765625,-0.0040709738716290245,-0.0,0,0,0.0,1242.9808564505186,6626.011794680595
1990-01-25,326.0799865722656,-0.012656764578690027,-0.0,0,0,0.0,1227.2487403746059,6626.011794680595
1990-01-26,325.79998779296875,-0.0008586812770701169,-0.0,0,0,0.0,1226.1949248589383,6626.011794680595
1990-01-29,325.20001220703125,-0.0018415457594146423,-0.0,0,0,0.0,1223.9368307948484,6626.011794680595
1990-01-30,322.9800109863281,-0.006826571763133282,-0.0,0,0,0.0,1215.5815381858856,6626.011794680595
1990-01-31,329.0799865722656,0.01888654213401364,0.0,0,0,0.0,1238.5396701241625,6626.011794680595
1990-02-01,328.7900085449219,-0.000881177948146239,-0.0,0,0,0.0,1237.4482962789448,6626.011794680595
1990-02-02,330.9200134277344,0.006478313900835753,0.0,0,0,0.0,1245.464874778294,6626.011794680595
1990-02-05,331.8500061035156,0.00281032466470732,0.0,0,0,0.0,1248.96503543491,6626.011794680595
1990-02-06,329.6600036621094,-0.00659937441954761,-0.0,0,0,0.0,1240.7226475291516,6626.011794680595
1990-02-07,333.75,0.0124067108307222,0.0,0,0,0.0,1256.115934638174,6626.011794680595
1990-02-08,332.9599914550781,-0.002367066801264084,-0.0,0,0,0.0,1253.142624310753,6626.011794680595
1990-02-09,333.6199951171875,0.0019822311360144784,0.0,0,0,0.0,1255.6266426385287,6626.011794680595
1990-02-12,330.0799865722656,-0.010610900415841118,-0.0,0,0,0.0,1242.3033133740144,6626.011794680595
1990-02-13,331.0199890136719,0.002847801986323839,0.0,0,0,0.0,1245.8411472174575,6626.011794680595
1990-02-14,332.010009765625,0.0029908186357658906,0.0,0,0,0.0,1249.5672321377594,6626.011794680595
1990-02-15,334.8900146484375,0.008674451968618602,0.0,0,0,0.0,1260.4065430744981,6626.011794680595
1990-02-16,332.7200012207031,-0.006479779428516075,-0.0,0,0,0.0,1252.2393866851169,6626.011794680595
1990-02-20,327.989990234375,-0.014216190697807107,-0.0,0,0,0.0,1234.4373127646963,6626.011794680595
1990-02-21,327.6700134277344,-0.0009755688166336318,-0.0,0,0,0.0,1233.233034216274,6626.011794680595
1990-02-22,325.70001220703125,-0.006012149845800896,-0.0,0,0,0.0,1225.818652419774,6626.011794680595
1990-02-23,324.1499938964844,-0.004759036697737695,-0.0,0,0,0.0,1219.9849364681368,6626.011794680595
1990-02-26,328.6700134277344,0.013944222169855802,0.0,0,0,0.0,1236.996677466126,6626.011794680595
1990-02-27,330.260009765625,0.004837667791193878,0.0,0,0,0.0,1242.9808564505176,6626.011794680595
1990-02-28,331.8900146484375,0.004935519998225724,0.0,0,0,0.0,1249.115613324941,6626.011794680595
1990-03-01,332.739990234375,0.0025610158438718056,0.0,0,0,0.0,1252.3146182014939,6626.011794680595
1990-03-02,335.5400085449219,0.008415033938585559,0.0,0,0,0.0,1262.8528882154462,6626.011794680595
1990-03-05,333.739990234375,-0.005364541529198519,-0.0,0,0,0.0,1256.0782614513462,6626.011794680595
1990-03-06,337.92999267578125,0.012554690969049709,0.0,0,0,0.0,1271.847935856809,6626.011794680595
1990-03-07,336.95001220703125,-0.0028999511436980097,-0.0,0,0,0.0,1268.1596389806111,6626.011794680595
1990-03-08,340.2699890136719,0.00985302474065719,0.0,0,0,0.0,1280.65484727859,6626.011794680595
1990-03-09,337.92999267578125,-0.00687688133964881,-0.0,0,0,0.0,1271.847935856809,6626.011794680595
1990-03-12,338.6700134277344,0.002189864078336212,0.0,0,0,0.0,1274.633109964648,6626.011794680595
1990-03-13,336.0,-0.007883820007300701,-0.0,0,0,0.0,1264.5841319503409,6626.011794680595
1990-03-14,336.8699951171875,0.0025892711821056125,-0.000111538462,1,0,0.000111538462,1267.8584832005479,6625.272739515824
1990-03-15,338.07000732421875,0.0035622412931546332,0.0035622412931546332,1,0,0.0,1272.3749010432812,6648.873559646938
1990-03-16,341.9100036621094,0.011358583295465019,0.011358583295465019,1,0,0.0,1286.8272773398405,6724.395343795203
1990-03-19,343.5299987792969,0.004738074639045742,0.004738074639045742,1,0,0.0,1292.9243610274366,6756.256030836556
1990-03-20,341.57000732421875,-0.005705444828814854,-0.005705444828814854,1,0,0.0,1285.5476524177639,6717.70858480327
1990-03-21,339.739990234375,-0.005357663291867154,-0.005357663291867154,1,0,0.0,1278.660120950459,6681.717364113009
1990-03-22,335.69000244140625,-0.011920845085604426,-0.011920845085604426,1,0,0.0,1263.4174117314683,6602.065646509625
1990-03-23,337.2200012207031,0.004557772850455777,0.004557772850455777,1,0,0.0,1269.1757813094512,6632.156362070214
1990-03-26,337.6300048828125,0.0012158343533159588,0.0012158343533159588,1,0,0.0,1270.7188888247638,6640.219965611782
1990-03-27,341.5,0.011462236949381088,0.011462236949381088,1,0,0.0,1285.2841698245275,6716.331740253635
1990-03-28,342.0,0.0014641288433381305,0.0014641288433381305,1,0,0.0,1287.1659914494535,6726.165315275968
1990-03-29,340.7900085449219,-0.0035379867107547813,-0.0035379867107547813,1,0,0.0,1282.6120152771698,6702.368231776181
1990-03-30,339.94000244140625,-0.0024942224895175835,-0.0024942224895175835,1,0,0.0,1279.4128955433398,6685.651034199456
1990-04-02,338.70001220703125,-0.003647673782048444,-0.003647673782048444,1,0,0.0,1274.7460146678516,6661.263960206083
1990-04-03,343.6400146484375,0.01458518530665609,0.01458518530665609,1,0,0.0,1293.3384215107037,6758.419729442238
1990-04-04,341.0899963378906,-0.007420609364004571,-0.007420609364004571,1,0,0.0,1283.7410623092144,6708.268136712066
1990-04-05,340.7300109863281,-0.0010553969785905837,-0.0010553969785905837,1,0,0.0,1282.3862058707607,6701.188250789003
1990-04-06,340.0799865722656,-0.0019077404194037806,-0.0019077404194037806,1,0,0.0,1279.939745872535,6688.40412310494
1990-04-09,341.3699951171875,0.0037932503994844158,0.0037932503994844158,1,0,0.0,1284.794877824882,6713.774914716821
1990-04-10,342.07000732421875,0.0020505967631716526,0.0020505967631716526,1,0,0.0,1287.4294740426892,6727.542159825602
1990-04-11,341.9200134277344,-0.0004384888861133085,-0.0004384888861133085,1,0,0.0,1286.8649505266667,6724.592207357659
1990-04-12,344.3399963378906,0.007077628729292629,0.007077628729292629,1,0,0.0,1295.972902871234,6772.186374357231
1990-04-16,344.739990234375,0.001161624849678633,0.001161624849678633,1,0,0.0,1297.4783371997194,6780.0531143363405
1990-04-17,344.67999267578125,-0.0001740371302817456,-0.0001740371302817456,1,0,0.0,1297.2525277933105,6778.873133349162
1990-04-18,340.7200012207031,-0.01148889270983311,-0.01148889270983311,1,0,0.0,1282.3485326839334,6700.991387226544
1990-04-19,338.0899963378906,-0.007718962413095665,-0.007718962413095665,1,0,0.0,1272.4501325596577,6649.266686578065
1990-04-20,335.1199951171875,-0.008784646848097988,-0.008784646848097988,1,0,0.0,1261.2721075133056,6590.855226937654
1990-04-23,331.04998779296875,-0.01214492535068079,-0.01214492535068079,1,0,0.0,1245.9540519206607,6510.809782209352
1990-04-24,330.3599853515625,-0.002084284751092569,-0.002084284751092569,1,0,0.0,1243.3571288896803,6497.239400663029
1990-04-25,332.0299987792969,0.005055132285337605,0.005055132285337605,1,0,0.0,1249.6424636541353,6530.083805322889
1990-04-26,332.9200134277344,0.0026805248071246623,0.0026805248071246623,1,0,0.0,1252.9921612779965,6547.58785695566
1990-04-27,329.1099853515625,-0.011444274668092058,-0.011444274668092058,1,0,0.0,1238.6525748273648,6472.655463107195
1990-04-30,330.79998779296875,0.005135068872495374,0.005135068872495374,1,0,0.0,1245.013141108197,6505.892994698183
1990-05-01,332.25,0.004383350243467143,0.004271811781467143,0,0,0.000111538462,1250.4704697633936,6533.6849450418995
1990-05-02,334.4800109863281,0.006711846459979354,0.0,0,0,0.0,1258.8634355591835,6533.6849450418995
1990-05-03,335.57000732421875,0.003258778707512011,0.0,0,0,0.0,1262.9657929186492,6533.6849450418995
1990-05-04,338.3900146484375,0.00840363340783945,0.0,0,0,0.0,1273.579294448979,6533.6849450418995
1990-05-07,340.5299987792969,0.006324016780112851,0.0,0,0,0.0,1281.6334312778786,6533.6849450418995
1990-05-08,342.010009765625,0.004346198548244029,0.0,0,0,0.0,1287.2036646362794,6533.6849450418995
1990-05-09,342.8599853515625,0.002485235992127688,0.0,0,0,0.0,1290.402669512832,6533.6849450418995
1990-05-10,343.82000732421875,0.0028000408728707793,0.0,0,0,0.0,1294.0158497299296,6533.6849450418995
1990-05-11,352.0,0.0237914970086881,0.0,0,0,0.0,1324.8024239479741,6533.6849450418995
1990-05-14,354.75,0.0078125,0.0,0,0,0.0,1335.1524428850678,6533.6849450418995
1990-05-15,354.2799987792969,-0.0013248801147375255,-0.000111538462,1,0,0.000111538462,1333.383525963346,6532.956187871938
1990-05-16,354.0,-0.000790331885123785,-0.000790331885123785,1,0,0.0,1332.3297104476785,6527.792984292546
1990-05-17,354.4700012207031,0.0013276870641332206,0.0013276870641332206,1,0,0.0,1334.0986273694002,6536.459850595131
1990-05-18,354.6400146484375,0.0004796271254234874,0.0004796271254234874,1,0,0.0,1334.7384972590767,6539.594914043718
1990-05-21,358.0,0.009474354874740687,0.009474354874740687,1,0,0.0,1347.3842834470872,6601.553356996417
1990-05-22,358.42999267578125,0.0012010968597242488,0.0012010968597242488,1,0,0.0,1349.0026224787773,6609.482462002808
1990-05-23,359.2900085449219,0.0023993970558109368,0.0023993970558109368,1,0,0.0,1352.2394153994342,6625.341234762571
1990-05-24,358.4100036621094,-0.0024492884908667856,-0.0024492884908667856,1,0,0.0,1348.9273909623998,6609.113862728202
1990-05-25,354.5799865722656,-0.01068613334089441,-0.01068613334089441,1,0,0.0,1334.5125729953909,6538.487990725935
1990-05-29,360.6499938964844,0.01711886613482516,0.01711886613482516,1,0,0.0,1357.35791508774,6650.419491363335
1990-05-30,360.8599853515625,0.0005822583075889565,0.0005822583075889565,1,0,0.0,1358.1482480101715,6654.291753361132
1990-05-31,361.2300109863281,0.0010253994618028006,0.0010253994618028006,1,0,0.0,1359.5408924927294,6661.115060543708
1990-06-01,363.1600036621094,0.005342835913636934,0.005342835913636934,1,0,0.0,1366.8046963991976,6696.704305314049
1990-06-04,367.3999938964844,0.011675267627544006,0.011675267627544006,1,0,0.0,1382.7625070242423,6774.8901203011155
1990-06-05,366.6400146484375,-0.002068533643636905,-0.002068533643636905,1,0,0.0,1379.902216257303,6760.876032155329
1990-06-06,364.9599914550781,-0.0045822145053379115,-0.0045822145053379115,1,0,0.0,1373.5792083060207,6729.896247931995
1990-06-07,363.1499938964844,-0.004959441037296619,-0.004959441037296619,1,0,0.0,1366.7670232123705,6696.5197243032535
1990-06-08,358.7099914550781,-0.012226359675148069,-0.012226359675148069,1,0,0.0,1350.0564379944447,6614.645665582198
1990-06-11,361.6300048828125,0.008140318076699238,0.008140318076699238,1,0,0.0,1361.046326821215,6668.490985264697
1990-06-12,366.25,0.012775475084498611,0.012775475084498611,1,0,0.0,1378.434340258368,6753.684125698149
1990-06-13,364.8999938964844,-0.0036860234908276945,-0.0036860234908276945,1,0,0.0,1373.3533988996119,6728.789887361195
1990-06-14,362.8999938964844,-0.005480953777618813,-0.005480953777618813,1,0,0.0,1365.8261123999073,6691.90970100926
1990-06-15,362.9100036621094,2.7582710921292275e-05,2.7582710921292275e-05,1,0,0.0,1365.8637855867344,6692.0942820200535
1990-06-18,356.8800048828125,-0.01661568630913568,-0.01661568630913568,1,0,0.0,1343.1690213844167,6580.900542678847
1990-06-19,358.4700012207031,0.0044552687629915155,0.0044552687629915155,1,0,0.0,1349.1532003688085,6610.2202232989985
1990-06-20,359.1000061035156,0.0017574828595618985,0.0017574828595618985,1,0,0.0,1351.5243139933798,6621.837572039375
1990-06-21,360.4700012207031,0.0038150796265723486,0.0038150796265723486,1,0,0.0,1356.680486868513,6647.100409650933
1990-06-22,355.42999267578125,-0.013981769711361003,-0.013981769711361003,1,0,0.0,1337.7116927292202,6554.1621824749
1990-06-25,352.30999755859375,-0.008778086209605629,-0.008778086209605629,1,0,0.0,1325.9691441668456,6496.629181805399
1990-06-26,352.05999755859375,-0.0007096023437666021,-0.0007096023437666021,1,0,0.0,1325.0282333543828,6492.019158511407
1990-06-27,355.1400146484375,0.008748557379999244,0.008748557379999244,1,0,0.0,1336.6203188840027,6548.814960631698
1990-06-28,357.6300048828125,0.00701129169248893,0.00701129169248893,1,0,0.0,1345.991753821806,6594.730612560822
1990-06-29,358.0199890136719,0.0010904681529368965,0.0010904681529368965,1,0,0.0,1347.4595149634642,6601.921956271018
1990-07-02,359.5400085449219,0.004245627556823228,0.004245627556823228,1,0,0.0,1353.1803262118967,6629.951258056558
1990-07-03,360.1600036621094,0.0017244120332995383,0.0017244120332995383,1,0,0.0,1355.513766649641,6641.384025786139
1990-07-05,355.67999267578125,-0.01243894641485821,-0.01243894641485821,1,0,0.0,1338.6526035416834,6558.772205768891
1990-07-06,358.4200134277344,0.0077036122592668566,0.0077036122592668566,1,0,0.0,1348.9650641492267,6609.2984437389905
1990-07-09,359.5199890136719,0.003068956935238898,0.003068956935238898,1,0,0.0,1353.1049798382423,6629.582096034967
1990-07-10,356.489990234375,-0.008427900734002458,-0.008427900734002458,1,0,0.0,1341.7011453854814,6573.708636221664
1990-07-11,361.2300109863281,0.013296364222840529,0.013296364222840529,1,0,0.0,1359.5408924927292,6661.115060543701
1990-07-12,365.44000244140625,0.011654600467948084,0.011654600467948084,1,0,0.0,1375.3857984145695,6738.74769524537
1990-07-13,367.30999755859375,0.00511710569366941,0.00511710569366941,1,0,0.0,1382.4237929146286,6773.230579444912
1990-07-16,368.95001220703125,0.004464933324271669,0.004464933324271669,1,0,0.0,1388.5962229758793,6803.4726023720505
1990-07-17,367.5199890136719,-0.003875926673115093,-0.003875926673115093,1,0,0.0,1383.2141258370602,6777.102841442709
1990-07-18,364.2200012207031,-0.008979070231867059,-0.00909060869386706,0,0,0.000111538462,1370.7941490554585,6715.49485143306
1990-07-19,365.32000732421875,0.003020169402638162,0.0,0,0,0.0,1374.9341796017513,6715.49485143306
1990-07-20,361.6099853515625,-0.01015554006973296,-0.0,0,0,0.0,1360.9709804475604,6715.49485143306
1990-07-23,355.30999755859375,-0.0174220515145449,-0.0,0,0,0.0,1337.2600739164022,6715.49485143306
1990-07-24,355.7900085449219,0.0013509639177800015,0.0,0,0,0.0,1339.0666640249513,6715.49485143306
1990-07-25,357.0899963378906,0.003653806351351152,0.0,0,0,0.0,1343.9593543068481,6715.49485143306
1990-07-26,355.9100036621094,-0.0033044685874221713,-0.0,0,0,0.0,1339.518282837769,6715.49485143306
1990-07-27,353.44000244140625,-0.006939960089034414,-0.0,0,0,0.0,1330.222079416343,6715.49485143306
1990-07-30,355.54998779296875,0.005969854393921725,0.0,0,0,0.0,1338.1633115420384,6715.49485143306
1990-07-31,356.1499938964844,0.0016875435919434523,0.0,0,0,0.0,1340.421520463405,6715.49485143306
1990-08-01,355.5199890136719,-0.0017689313312064803,-0.0,0,0,0.0,1338.0504068388336,6715.49485143306
1990-08-02,351.4800109863281,-0.011363574910518981,-0.0,0,0,0.0,1322.8453708066702,6715.49485143306
1990-08-03,344.8599853515625,-0.01883471442995699,-0.0,0,0,0.0,1297.929956012536,6715.49485143306
1990-08-06,334.42999267578125,-0.03024413709566376,-0.0,0,0,0.0,1258.675184482324,6715.49485143306
1990-08-07,334.8299865722656,0.001196046722018007,0.0,0,0,0.0,1260.1806188108096,6715.49485143306
1990-08-08,338.3500061035156,0.010512856292488326,0.0,0,0,0.0,1273.4287165589467,6715.49485143306
1990-08-09,339.94000244140625,0.004699264989533214,0.0,0,0,0.0,1279.4128955433382,6715.49485143306
1990-08-10,335.5199890136719,-0.013002333929488685,-0.0,0,0,0.0,1262.7775418417898,6715.49485143306
1990-08-13,338.8399963378906,0.009895110374730898,0.0,0,0,0.0,1275.2728649970456,6715.49485143306
1990-08-14,339.3900146484375,0.0016232390405246377,0.0,0,0,0.0,1277.3429376988304,6715.49485143306
1990-08-15,340.05999755859375,0.001974079617074853,0.0,0,0,0.0,1279.8645143561562,6715.49485143306
1990-08-16,332.3900146484375,-0.022554793169504372,-0.0,0,0,0.0,1250.9974349498648,6715.49485143306
1990-08-17,327.8299865722656,-0.013718908135657792,-0.0,0,0,0.0,1233.835116061844,6715.49485143306
1990-08-20,328.510009765625,0.002074316631219597,0.0,0,0,0.0,1236.394480763274,6715.49485143306
1990-08-21,321.8599853515625,-0.020242988695555852,-0.0,0,0,0.0,1211.3661612659353,6715.49485143306
1990-08-22,316.54998779296875,-0.016497849376317264,-0.0,0,0,0.0,1191.3812247978021,6715.49485143306
1990-08-23,307.05999755859375,-0.02997943642500367,-0.0,0,0,0.0,1155.6642871110334,6715.49485143306
1990-08-24,311.510009765625,0.014492321508541961,0.0,0,0,0.0,1172.4125455157864,6715.49485143306
1990-08-27,321.44000244140625,0.031876961781267976,0.0,0,0,0.0,1209.7854954210723,6715.49485143306
1990-08-28,321.3399963378906,-0.00031111903545311126,-0.0,0,0,0.0,1209.4091081246318,6715.49485143306
1990-08-29,324.19000244140625,0.008869129694390132,0.0,0,0,0.0,1220.135514358166,6715.49485143306
1990-08-30,318.7099914550781,-0.016903701363580992,-0.0,0,0,0.0,1199.510708000356,6715.49485143306
1990-08-31,322.55999755859375,0.012079966762065908,0.0,0,0,0.0,1214.0007574837425,6715.49485143306
1990-09-04,323.0899963378906,0.0016431013867446165,0.0,0,0,0.0,1215.995483811873,6715.49485143306
1990-09-05,324.3900146484375,0.004023703380736432,0.0,0,0,0.0,1220.8882889510471,6715.49485143306
1990-09-06,320.4599914550781,-0.012115117654341478,-0.0,0,0,0.0,1206.0970836875977,6715.49485143306
1990-09-07,323.3999938964844,0.009174319789677643,0.0,0,0,0.0,1217.1622040307452,6715.49485143306
1990-09-10,321.6300048828125,-0.00547306446220408,-0.0,0,0,0.0,1210.5005968271266,6715.49485143306
1990-09-11,321.0400085449219,-0.0018343945805230355,-0.0,0,0,0.0,1208.280061092587,6715.49485143306
1990-09-12,322.5400085449219,0.00467231485196673,0.0,0,0,0.0,1213.9255259673653,6715.49485143306
